scenario_type,noise_type,noise_probability,attack_type,trial,mismatch_rate,threshold,threshold_capped,attack_detected,correct,max_threshold
normal,bit_phase_flip,0.0,none,8,0.0,0.26,False,False,True,0.36
normal,bit_phase_flip,0.0,none,9,0.0,0.26,False,False,True,0.36
normal,bit_phase_flip,0.0,none,10,0.0,0.26,False,False,True,0.36
normal,bit_phase_flip,0.0,none,11,0.0,0.26,False,False,True,0.36
normal,bit_phase_flip,0.0,none,12,0.0,0.26,False,False,True,0.36
normal,bit_phase_flip,0.0,none,13,0.0,0.26,False,False,True,0.36
normal,bit_phase_flip,0.0,none,14,0.0,0.26,False,False,True,0.36
normal,bit_phase_flip,0.0,none,15,0.0,0.26,False,False,True,0.36
normal,bit_phase_flip,0.0,none,16,0.0,0.26,False,False,True,0.36
normal,bit_phase_flip,0.0,none,17,0.0,0.26,False,False,True,0.36
normal,bit_phase_flip,0.0,none,18,0.0,0.26,False,False,True,0.36
normal,bit_phase_flip,0.0,none,19,0.0,0.26,False,False,True,0.36
normal,bit_phase_flip,0.0,none,20,0.0,0.26,False,False,True,0.36
normal,bit_phase_flip,0.05,none,1,0.227539,0.3510156,False,False,True,0.36
normal,bit_phase_flip,0.05,none,2,0.233398,0.3533592,False,False,True,0.36
normal,bit_phase_flip,0.05,none,3,0.208008,0.34320320000000004,False,False,True,0.36
normal,bit_phase_flip,0.05,none,4,0.214844,0.3459376,False,False,True,0.36
normal,bit_phase_flip,0.05,none,5,0.180664,0.3322656,False,False,True,0.36
normal,bit_phase_flip,0.05,none,6,0.078125,0.29125,False,False,True,0.36
normal,bit_phase_flip,0.05,none,7,0.177734,0.3310936,False,False,True,0.36
normal,bit_phase_flip,0.05,none,8,0.209961,0.3439844,False,False,True,0.36
normal,bit_phase_flip,0.05,none,9,0.188477,0.3353908,False,False,True,0.36
normal,bit_phase_flip,0.05,none,10,0.074219,0.2896876,False,False,True,0.36
normal,bit_phase_flip,0.05,none,11,0.056641,0.28265640000000003,False,False,True,0.36
normal,bit_phase_flip,0.05,none,12,0.212891,0.34515640000000003,False,False,True,0.36
normal,bit_phase_flip,0.05,none,13,0.016602,0.2666408,False,False,True,0.36
normal,bit_phase_flip,0.05,none,14,0.167969,0.3271876,False,False,True,0.36
normal,bit_phase_flip,0.05,none,15,0.198242,0.3392968,False,False,True,0.36
normal,bit_phase_flip,0.05,none,16,0.017578,0.2670312,False,False,True,0.36
normal,bit_phase_flip,0.05,none,17,0.220703,0.3482812,False,False,True,0.36
normal,bit_phase_flip,0.05,none,18,0.207031,0.3428124,False,False,True,0.36
normal,bit_phase_flip,0.05,none,19,0.024414,0.2697656,False,False,True,0.36
normal,bit_phase_flip,0.05,none,20,0.21875,0.34750000000000003,False,False,True,0.36
normal,bit_phase_flip,0.1,none,1,0.369141,0.36,True,True,False,0.36
normal,bit_phase_flip,0.1,none,2,0.300781,0.36,True,False,True,0.36
normal,bit_phase_flip,0.1,none,3,0.292969,0.36,True,False,True,0.36
normal,bit_phase_flip,0.1,none,4,0.310547,0.36,True,False,True,0.36
normal,bit_phase_flip,0.1,none,5,0.290039,0.36,True,False,True,0.36
normal,bit_phase_flip,0.1,none,6,0.048828,0.27953120000000004,False,False,True,0.36
normal,bit_phase_flip,0.1,none,7,0.317383,0.36,True,False,True,0.36
normal,bit_phase_flip,0.1,none,8,0.361328,0.36,True,True,False,0.36
normal,bit_phase_flip,0.1,none,9,0.345703,0.36,True,False,True,0.36
normal,bit_phase_flip,0.1,none,10,0.136719,0.3146876,False,False,True,0.36
normal,bit_phase_flip,0.1,none,11,0.291992,0.36,True,False,True,0.36
normal,bit_phase_flip,0.1,none,12,0.302734,0.36,True,False,True,0.36
normal,bit_phase_flip,0.1,none,13,0.138672,0.3154688,False,False,True,0.36
normal,bit_phase_flip,0.1,none,14,0.307617,0.36,True,False,True,0.36
normal,bit_phase_flip,0.1,none,15,0.041016,0.2764064,False,False,True,0.36
normal,bit_phase_flip,0.1,none,16,0.316406,0.36,True,False,True,0.36
normal,bit_phase_flip,0.1,none,17,0.055664,0.2822656,False,False,True,0.36
normal,bit_phase_flip,0.1,none,18,0.15625,0.3225,False,False,True,0.36
normal,bit_phase_flip,0.1,none,19,0.3125,0.36,True,False,True,0.36
normal,bit_phase_flip,0.1,none,20,0.049805,0.279922,False,False,True,0.36
normal,bit_phase_flip,0.15,none,1,0.410156,0.36,True,True,False,0.36
normal,bit_phase_flip,0.15,none,2,0.421875,0.36,True,True,False,0.36
normal,bit_phase_flip,0.15,none,3,0.391602,0.36,True,True,False,0.36
normal,bit_phase_flip,0.15,none,4,0.34375,0.36,True,False,True,0.36
normal,bit_phase_flip,0.15,none,5,0.432617,0.36,True,True,False,0.36
normal,bit_phase_flip,0.15,none,6,0.455078,0.36,True,True,False,0.36
normal,bit_phase_flip,0.15,none,7,0.417969,0.36,True,True,False,0.36
normal,bit_phase_flip,0.15,none,8,0.441406,0.36,True,True,False,0.36
normal,bit_phase_flip,0.15,none,9,0.402344,0.36,True,True,False,0.36
normal,bit_phase_flip,0.15,none,10,0.392578,0.36,True,True,False,0.36
normal,bit_phase_flip,0.15,none,11,0.412109,0.36,True,True,False,0.36
normal,bit_phase_flip,0.15,none,12,0.370117,0.36,True,True,False,0.36
normal,bit_phase_flip,0.15,none,13,0.191406,0.33656240000000004,False,False,True,0.36
normal,bit_phase_flip,0.15,none,14,0.373047,0.36,True,True,False,0.36
normal,bit_phase_flip,0.15,none,15,0.419922,0.36,True,True,False,0.36
normal,bit_phase_flip,0.15,none,16,0.208984,0.3435936,False,False,True,0.36
normal,bit_phase_flip,0.15,none,17,0.393555,0.36,True,True,False,0.36
normal,bit_phase_flip,0.15,none,18,0.420898,0.36,True,True,False,0.36
normal,bit_phase_flip,0.15,none,19,0.205078,0.34203120000000004,False,False,True,0.36
normal,bit_phase_flip,0.15,none,20,0.422852,0.36,True,True,False,0.36
normal,bit_phase_flip,0.2,none,1,0.452148,0.36,True,True,False,0.36
normal,bit_phase_flip,0.2,none,2,0.414062,0.36,True,True,False,0.36
normal,bit_phase_flip,0.2,none,3,0.450195,0.36,True,True,False,0.36
normal,bit_phase_flip,0.2,none,4,0.445312,0.36,True,True,False,0.36
normal,bit_phase_flip,0.2,none,5,0.436523,0.36,True,True,False,0.36
normal,bit_phase_flip,0.2,none,6,0.44043,0.36,True,True,False,0.36
normal,bit_phase_flip,0.2,none,7,0.442383,0.36,True,True,False,0.36
normal,bit_phase_flip,0.2,none,8,0.268555,0.36,True,False,True,0.36
normal,bit_phase_flip,0.2,none,9,0.429688,0.36,True,True,False,0.36
normal,bit_phase_flip,0.2,none,10,0.462891,0.36,True,True,False,0.36
normal,bit_phase_flip,0.2,none,11,0.464844,0.36,True,True,False,0.36
normal,bit_phase_flip,0.2,none,12,0.253906,0.36,True,False,True,0.36
normal,bit_phase_flip,0.2,none,13,0.446289,0.36,True,True,False,0.36
normal,bit_phase_flip,0.2,none,14,0.446289,0.36,True,True,False,0.36
normal,bit_phase_flip,0.2,none,15,0.431641,0.36,True,True,False,0.36
normal,bit_phase_flip,0.2,none,16,0.446289,0.36,True,True,False,0.36
normal,bit_phase_flip,0.2,none,17,0.108398,0.3033592,False,False,True,0.36
normal,bit_phase_flip,0.2,none,18,0.472656,0.36,True,True,False,0.36
normal,bit_phase_flip,0.2,none,19,0.105469,0.3021876,False,False,True,0.36
normal,bit_phase_flip,0.2,none,20,0.439453,0.36,True,True,False,0.36
normal,depolarizing,0.0,none,1,0.0,0.26,False,False,True,0.36
normal,depolarizing,0.0,none,2,0.0,0.26,False,False,True,0.36
normal,depolarizing,0.0,none,3,0.0,0.26,False,False,True,0.36
normal,depolarizing,0.0,none,4,0.0,0.26,False,False,True,0.36
normal,depolarizing,0.0,none,5,0.0,0.26,False,False,True,0.36
normal,depolarizing,0.0,none,6,0.0,0.26,False,False,True,0.36
normal,depolarizing,0.0,none,7,0.0,0.26,False,False,True,0.36
normal,depolarizing,0.0,none,8,0.0,0.26,False,False,True,0.36
normal,depolarizing,0.0,none,9,0.0,0.26,False,False,True,0.36
normal,depolarizing,0.0,none,10,0.0,0.26,False,False,True,0.36
normal,depolarizing,0.0,none,11,0.0,0.26,False,False,True,0.36
normal,depolarizing,0.0,none,12,0.0,0.26,False,False,True,0.36
normal,depolarizing,0.0,none,13,0.0,0.26,False,False,True,0.36
normal,depolarizing,0.0,none,14,0.0,0.26,False,False,True,0.36
normal,depolarizing,0.0,none,15,0.0,0.26,False,False,True,0.36
normal,depolarizing,0.0,none,16,0.0,0.26,False,False,True,0.36
normal,depolarizing,0.0,none,17,0.0,0.26,False,False,True,0.36
normal,depolarizing,0.0,none,18,0.0,0.26,False,False,True,0.36
normal,depolarizing,0.0,none,19,0.0,0.26,False,False,True,0.36
normal,depolarizing,0.0,none,20,0.0,0.26,False,False,True,0.36
normal,depolarizing,0.05,none,1,0.148438,0.3193752,False,False,True,0.36
normal,depolarizing,0.05,none,2,0.123047,0.3092188,False,False,True,0.36
normal,depolarizing,0.05,none,3,0.020508,0.26820320000000003,False,False,True,0.36
normal,depolarizing,0.05,none,4,0.007812,0.2631248,False,False,True,0.36
normal,depolarizing,0.05,none,5,0.118164,0.3072656,False,False,True,0.36
normal,depolarizing,0.05,none,6,0.111328,0.3045312,False,False,True,0.36
normal,depolarizing,0.05,none,7,0.139648,0.3158592,False,False,True,0.36
normal,depolarizing,0.05,none,8,0.114258,0.3057032,False,False,True,0.36
normal,depolarizing,0.05,none,9,0.116211,0.3064844,False,False,True,0.36
normal,depolarizing,0.05,none,10,0.146484,0.31859360000000003,False,False,True,0.36
normal,depolarizing,0.05,none,11,0.012695,0.26507800000000004,False,False,True,0.36
normal,depolarizing,0.05,none,12,0.109375,0.30375,False,False,True,0.36
normal,depolarizing,0.05,none,13,0.098633,0.29945320000000003,False,False,True,0.36
normal,depolarizing,0.05,none,14,0.015625,0.26625,False,False,True,0.36
normal,depolarizing,0.05,none,15,0.125,0.31,False,False,True,0.36
normal,depolarizing,0.05,none,16,0.008789,0.2635156,False,False,True,0.36
normal,depolarizing,0.05,none,17,0.100586,0.3002344,False,False,True,0.36
normal,depolarizing,0.05,none,18,0.109375,0.30375,False,False,True,0.36
normal,depolarizing,0.05,none,19,0.141602,0.3166408,False,False,True,0.36
normal,depolarizing,0.05,none,20,0.120117,0.3080468,False,False,True,0.36
normal,depolarizing,0.1,none,1,0.014648,0.2658592,False,False,True,0.36
normal,depolarizing,0.1,none,2,0.260742,0.36,True,False,True,0.36
normal,depolarizing,0.1,none,3,0.228516,0.3514064,False,False,True,0.36
normal,depolarizing,0.1,none,4,0.245117,0.3580468,False,False,True,0.36
normal,depolarizing,0.1,none,5,0.236328,0.35453120000000005,False,False,True,0.36
normal,depolarizing,0.1,none,6,0.193359,0.3373436,False,False,True,0.36
normal,depolarizing,0.1,none,7,0.068359,0.28734360000000003,False,False,True,0.36
normal,depolarizing,0.1,none,8,0.265625,0.36,True,False,True,0.36
normal,depolarizing,0.1,none,9,0.211914,0.3447656,False,False,True,0.36
normal,depolarizing,0.1,none,10,0.201172,0.3404688,False,False,True,0.36
normal,depolarizing,0.1,none,11,0.03125,0.2725,False,False,True,0.36
normal,depolarizing,0.1,none,12,0.25,0.36,False,False,True,0.36
normal,depolarizing,0.1,none,13,0.214844,0.3459376,False,False,True,0.36
normal,depolarizing,0.1,none,14,0.242188,0.3568752,False,False,True,0.36
normal,depolarizing,0.1,none,15,0.080078,0.2920312,False,False,True,0.36
normal,depolarizing,0.1,none,16,0.030273,0.2721092,False,False,True,0.36
normal,depolarizing,0.1,none,17,0.039062,0.2756248,False,False,True,0.36
normal,depolarizing,0.1,none,18,0.076172,0.2904688,False,False,True,0.36
normal,depolarizing,0.1,none,19,0.21875,0.34750000000000003,False,False,True,0.36
normal,depolarizing,0.1,none,20,0.273438,0.36,True,False,True,0.36
normal,depolarizing,0.15,none,1,0.256836,0.36,True,False,True,0.36
normal,depolarizing,0.15,none,2,0.28125,0.36,True,False,True,0.36
normal,depolarizing,0.15,none,3,0.095703,0.2982812,False,False,True,0.36
normal,depolarizing,0.15,none,4,0.321289,0.36,True,False,True,0.36
normal,depolarizing,0.15,none,5,0.101562,0.3006248,False,False,True,0.36
normal,depolarizing,0.15,none,6,0.273438,0.36,True,False,True,0.36
normal,depolarizing,0.15,none,7,0.095703,0.2982812,False,False,True,0.36
normal,depolarizing,0.15,none,8,0.324219,0.36,True,False,True,0.36
normal,depolarizing,0.15,none,9,0.310547,0.36,True,False,True,0.36
normal,depolarizing,0.15,none,10,0.044922,0.2779688,False,False,True,0.36
normal,depolarizing,0.15,none,11,0.287109,0.36,True,False,True,0.36
normal,depolarizing,0.15,none,12,0.337891,0.36,True,False,True,0.36
normal,depolarizing,0.15,none,13,0.273438,0.36,True,False,True,0.36
normal,depolarizing,0.15,none,14,0.317383,0.36,True,False,True,0.36
normal,depolarizing,0.15,none,15,0.261719,0.36,True,False,True,0.36
normal,depolarizing,0.15,none,16,0.279297,0.36,True,False,True,0.36
normal,depolarizing,0.15,none,17,0.289062,0.36,True,False,True,0.36
normal,depolarizing,0.15,none,18,0.333008,0.36,True,False,True,0.36
normal,depolarizing,0.15,none,19,0.306641,0.36,True,False,True,0.36
normal,depolarizing,0.15,none,20,0.045898,0.27835920000000003,False,False,True,0.36
normal,depolarizing,0.2,none,1,0.34668,0.36,True,False,True,0.36
normal,depolarizing,0.2,none,2,0.370117,0.36,True,True,False,0.36
normal,depolarizing,0.2,none,3,0.048828,0.27953120000000004,False,False,True,0.36
normal,depolarizing,0.2,none,4,0.144531,0.3178124,False,False,True,0.36
normal,depolarizing,0.2,none,5,0.347656,0.36,True,False,True,0.36
normal,depolarizing,0.2,none,6,0.342773,0.36,True,False,True,0.36
normal,depolarizing,0.2,none,7,0.370117,0.36,True,True,False,0.36
normal,depolarizing,0.2,none,8,0.326172,0.36,True,False,True,0.36
normal,depolarizing,0.2,none,9,0.323242,0.36,True,False,True,0.36
normal,depolarizing,0.2,none,10,0.398438,0.36,True,True,False,0.36
normal,depolarizing,0.2,none,11,0.369141,0.36,True,True,False,0.36
normal,depolarizing,0.2,none,12,0.34668,0.36,True,False,True,0.36
normal,depolarizing,0.2,none,13,0.354492,0.36,True,False,True,0.36
normal,depolarizing,0.2,none,14,0.313477,0.36,True,False,True,0.36
normal,depolarizing,0.2,none,15,0.369141,0.36,True,True,False,0.36
normal,depolarizing,0.2,none,16,0.310547,0.36,True,False,True,0.36
normal,depolarizing,0.2,none,17,0.348633,0.36,True,False,True,0.36
normal,depolarizing,0.2,none,18,0.135742,0.31429680000000004,False,False,True,0.36
normal,depolarizing,0.2,none,19,0.043945,0.277578,False,False,True,0.36
normal,depolarizing,0.2,none,20,0.050781,0.2803124,False,False,True,0.36
normal,readout,0.0,none,1,0.0,0.26,False,False,True,0.36
normal,readout,0.0,none,2,0.0,0.26,False,False,True,0.36
normal,readout,0.0,none,3,0.0,0.26,False,False,True,0.36
normal,readout,0.0,none,4,0.0,0.26,False,False,True,0.36
normal,readout,0.0,none,5,0.0,0.26,False,False,True,0.36
normal,readout,0.0,none,6,0.0,0.26,False,False,True,0.36
normal,readout,0.0,none,7,0.0,0.26,False,False,True,0.36
normal,readout,0.0,none,8,0.0,0.26,False,False,True,0.36
normal,readout,0.0,none,9,0.0,0.26,False,False,True,0.36
normal,readout,0.0,none,10,0.0,0.26,False,False,True,0.36
normal,readout,0.0,none,11,0.0,0.26,False,False,True,0.36
normal,readout,0.0,none,12,0.0,0.26,False,False,True,0.36
normal,readout,0.0,none,13,0.0,0.26,False,False,True,0.36
normal,readout,0.0,none,14,0.0,0.26,False,False,True,0.36
normal,readout,0.0,none,15,0.0,0.26,False,False,True,0.36
normal,readout,0.0,none,16,0.0,0.26,False,False,True,0.36
normal,readout,0.0,none,17,0.0,0.26,False,False,True,0.36
normal,readout,0.0,none,18,0.0,0.26,False,False,True,0.36
normal,readout,0.0,none,19,0.0,0.26,False,False,True,0.36
normal,readout,0.0,none,20,0.0,0.26,False,False,True,0.36
normal,readout,0.05,none,1,0.095703,0.2982812,False,False,True,0.36
normal,readout,0.05,none,2,0.133789,0.3135156,False,False,True,0.36
normal,readout,0.05,none,3,0.136719,0.3146876,False,False,True,0.36
normal,readout,0.05,none,4,0.112305,0.304922,False,False,True,0.36
normal,readout,0.05,none,5,0.145508,0.3182032,False,False,True,0.36
normal,readout,0.05,none,6,0.098633,0.29945320000000003,False,False,True,0.36
normal,readout,0.05,none,7,0.136719,0.3146876,False,False,True,0.36
normal,readout,0.05,none,8,0.081055,0.292422,False,False,True,0.36
normal,readout,0.05,none,9,0.101562,0.3006248,False,False,True,0.36
normal,readout,0.05,none,10,0.091797,0.2967188,False,False,True,0.36
normal,readout,0.05,none,11,0.132812,0.31312480000000004,False,False,True,0.36
normal,readout,0.05,none,12,0.140625,0.31625000000000003,False,False,True,0.36
normal,readout,0.05,none,13,0.100586,0.3002344,False,False,True,0.36
normal,readout,0.05,none,14,0.126953,0.31078120000000004,False,False,True,0.36
normal,readout,0.05,none,15,0.144531,0.3178124,False,False,True,0.36
normal,readout,0.05,none,16,0.094727,0.2978908,False,False,True,0.36
normal,readout,0.05,none,17,0.134766,0.31390640000000003,False,False,True,0.36
normal,readout,0.05,none,18,0.097656,0.2990624,False,False,True,0.36
normal,readout,0.05,none,19,0.146484,0.31859360000000003,False,False,True,0.36
normal,readout,0.05,none,20,0.086914,0.2947656,False,False,True,0.36
normal,readout,0.1,none,1,0.177734,0.3310936,False,False,True,0.36
normal,readout,0.1,none,2,0.249023,0.3596092,False,False,True,0.36
normal,readout,0.1,none,3,0.167969,0.3271876,False,False,True,0.36
normal,readout,0.1,none,4,0.192383,0.3369532,False,False,True,0.36
normal,readout,0.1,none,5,0.249023,0.3596092,False,False,True,0.36
normal,readout,0.1,none,6,0.15625,0.3225,False,False,True,0.36
normal,readout,0.1,none,7,0.15332,0.321328,False,False,True,0.36
normal,readout,0.1,none,8,0.257812,0.36,True,False,True,0.36
normal,readout,0.1,none,9,0.267578,0.36,True,False,True,0.36
normal,readout,0.1,none,10,0.186523,0.3346092,False,False,True,0.36
normal,readout,0.1,none,11,0.180664,0.3322656,False,False,True,0.36
normal,readout,0.1,none,12,0.181641,0.3326564,False,False,True,0.36
normal,readout,0.1,none,13,0.166992,0.3267968,False,False,True,0.36
normal,readout,0.1,none,14,0.155273,0.3221092,False,False,True,0.36
normal,readout,0.1,none,15,0.231445,0.352578,False,False,True,0.36
normal,readout,0.1,none,16,0.25,0.36,False,False,True,0.36
normal,readout,0.1,none,17,0.183594,0.3334376,False,False,True,0.36
normal,readout,0.1,none,18,0.161133,0.3244532,False,False,True,0.36
normal,readout,0.1,none,19,0.241211,0.35648440000000003,False,False,True,0.36
normal,readout,0.1,none,20,0.177734,0.3310936,False,False,True,0.36
normal,readout,0.15,none,1,0.251953,0.36,True,False,True,0.36
normal,readout,0.15,none,2,0.264648,0.36,True,False,True,0.36
normal,readout,0.15,none,3,0.28125,0.36,True,False,True,0.36
normal,readout,0.15,none,4,0.336914,0.36,True,False,True,0.36
normal,readout,0.15,none,5,0.259766,0.36,True,False,True,0.36
normal,readout,0.15,none,6,0.28418,0.36,True,False,True,0.36
normal,readout,0.15,none,7,0.300781,0.36,True,False,True,0.36
normal,readout,0.15,none,8,0.233398,0.3533592,False,False,True,0.36
normal,readout,0.15,none,9,0.266602,0.36,True,False,True,0.36
normal,readout,0.15,none,10,0.246094,0.3584376,False,False,True,0.36
normal,readout,0.15,none,11,0.339844,0.36,True,False,True,0.36
normal,readout,0.15,none,12,0.364258,0.36,True,True,False,0.36
normal,readout,0.15,none,13,0.242188,0.3568752,False,False,True,0.36
normal,readout,0.15,none,14,0.266602,0.36,True,False,True,0.36
normal,readout,0.15,none,15,0.262695,0.36,True,False,True,0.36
normal,readout,0.15,none,16,0.25293,0.36,True,False,True,0.36
normal,readout,0.15,none,17,0.248047,0.3592188,False,False,True,0.36
normal,readout,0.15,none,18,0.337891,0.36,True,False,True,0.36
normal,readout,0.15,none,19,0.34082,0.36,True,False,True,0.36
normal,readout,0.15,none,20,0.320312,0.36,True,False,True,0.36
normal,readout,0.2,none,1,0.318359,0.36,True,False,True,0.36
normal,readout,0.2,none,2,0.425781,0.36,True,True,False,0.36
normal,readout,0.2,none,3,0.320312,0.36,True,False,True,0.36
normal,readout,0.2,none,4,0.3125,0.36,True,False,True,0.36
normal,readout,0.2,none,5,0.319336,0.36,True,False,True,0.36
normal,readout,0.2,none,6,0.333984,0.36,True,False,True,0.36
normal,readout,0.2,none,7,0.302734,0.36,True,False,True,0.36
normal,readout,0.2,none,8,0.385742,0.36,True,True,False,0.36
normal,readout,0.2,none,9,0.392578,0.36,True,True,False,0.36
normal,readout,0.2,none,10,0.363281,0.36,True,True,False,0.36
normal,readout,0.2,none,11,0.40625,0.36,True,True,False,0.36
normal,readout,0.2,none,12,0.330078,0.36,True,False,True,0.36
normal,readout,0.2,none,13,0.400391,0.36,True,True,False,0.36
normal,readout,0.2,none,14,0.327148,0.36,True,False,True,0.36
normal,readout,0.2,none,15,0.405273,0.36,True,True,False,0.36
normal,readout,0.2,none,16,0.325195,0.36,True,False,True,0.36
normal,readout,0.2,none,17,0.337891,0.36,True,False,True,0.36
normal,readout,0.2,none,18,0.333008,0.36,True,False,True,0.36
normal,readout,0.2,none,19,0.393555,0.36,True,True,False,0.36
